# A_HV,A_LV,B,C 
1.0009264205609762,1.00084829470918,1.288689028046797,0.3010529785474152
# z_depth_cm,e_CCE_HV,h_CCE_HV,e_CCE_LV,h_CCE_LV
0.13999999999999999,0.9988764065099124,0.9999524169184292,0.999981023415689,0.9979365104991452
0.15,0.9988983100213568,0.99995166163142,0.999981117826556,0.9979156452365314
0.16,0.9989203079444886,0.999949584592145,0.9999814010591578,0.9978946855609646
0.16999999999999998,0.9989429667494312,0.999948829305136,0.999981967524361,0.9978725929299616
0.18,0.9989647758491884,0.9999466578549848,0.999983666919971,0.9978508779507708
0.19,0.998986018478822,0.9999458081570995,0.99998404456344,0.9978296350363448
0.2,0.999009243753888,0.999943825528701,0.9999846110286432,0.9978090530125898
0.21000000000000002,0.9990302975601472,0.9999429758308158,0.9999847998503776,0.9977862050779628
0.22000000000000003,0.9990513513664064,0.9999424093655588,0.9999856495481826,0.997765434228302
0.22999999999999998,0.999074104583036,0.9999401435045318,0.9999868768894564,0.9977440969009232
0.24,0.9990952528009824,0.9999394826283988,0.9999874433546598,0.9977237037030744
0.25,0.9991166842539904,0.9999372167673716,0.9999876321763944,0.9977020831368364
0.26,0.9991369827667516,0.9999363670694864,0.9999877265872616,0.9976801793317396
0.27,0.9991602080418176,0.9999338179758308,0.9999896148046058,0.9976594084820788
0.27999999999999997,0.9991806009662658,0.9999334403323265,0.9999898036263404,0.9976386376324176
0.29,0.999201277125776,0.9999325906344412,0.9999902756806764,0.997617772369804
0.3,0.9992220476969732,0.9999306080060424,0.9999904645024108,0.997595207674036
0.31,0.9992421573863596,0.9999296638972812,0.999990558913278,0.9975750977150462
0.32,0.999265099426364,0.999926831570997,0.999990558913278,0.9975539492135732
0.32999999999999996,0.9992851147040632,0.999924848942598,0.9999907477350124,0.9975335560157244
0.33999999999999997,0.9993056020401988,0.999923999244713,0.9999912197893484,0.9975122186883454
0.35,0.9993258061412724,0.9999231495468278,0.9999913142002156,0.9974904092962016
0.36,0.9993458214189718,0.9999208836858008,0.999991408611083,0.9974698272724468
