### 0
# A_HV, A_LV, B, C 
1.0014447484216775,1.0004594879304816,0.44135751131238593,1.1855504424123018  
# z_depth_cm, e_CCE_HV, h_CCE_HV, e_CCE_LV, h_CCE_LV
-0.3617179199999999,0.9977888028700906,0.9999908421450152,0.999920411638934,0.99922167673716
-0.351405243,0.9978163708459216,0.9999905589123866,0.9999232439649504,0.9991976019637464
-0.341092566,0.9978433723564956,0.9999905589123866,0.9999239992518882,0.9991755098187312
-0.330779889,0.9978698074018126,0.9999904645015104,0.9999249433605604,0.99915332326284
-0.3204672119999999,0.9978947318731118,0.9999904645015104,0.99992768127571,0.9991368957703928
-0.310154535,0.9979210725075528,0.9999898980362538,0.9999305136017264,0.9991131986404834
-0.299841858,0.9979471299093656,0.9999898036253776,0.9999329682842742,0.9990913897280967
-0.2895291809999999,0.997973753776435,0.9999896148036254,0.999933723571212,0.9990700528700908
-0.279216504,0.9979977341389727,0.9999876321752268,0.9999344788581496,0.9990464501510574
-0.268903827,0.99802416918429,0.9999875377643505,0.9999371223624318,0.9990189765861028
-0.25859115,0.9980502265861028,0.9999870657099698,0.9999399546884484,0.9989973564954684
-0.2482784729999999,0.9980737348942598,0.9999867824773414,0.9999422205492616,0.9989753587613294
-0.237965796,0.9980999811178248,0.9999847054380664,0.9999428814253324,0.9989529833836858
-0.227653119,0.9981255664652569,0.9999847054380664,0.9999438255340044,0.9989306080060424
-0.2173404419999999,0.9981492635951662,0.9999841389728096,0.9999460913948176,0.9989137084592146
-0.2070277649999999,0.9981743768882176,0.9999838557401812,0.999946752270888,0.9988923716012084
-0.1967150879999999,0.9981981684290032,0.9999821563444108,0.9999494901860376,0.9988709403323264
-0.186402411,0.9982235649546828,0.9999818731117824,0.9999517560468508,0.9988489425981874
-0.1760897339999999,0.9982473564954684,0.9999813066465256,0.9999524169229213,0.998826756042296
-0.165777057,0.9982721865558912,0.9999810234138974,0.9999527945663902,0.9988049471299094
-0.15546438,0.9982971110271904,0.9999809290030212,0.9999534554424608,0.9987838935045318
-0.1451517029999999,0.9983200528700906,0.9999809290030212,0.9999560989467428,0.998760668429003
-0.1348390259999999,0.9983447885196376,0.9999803625377643,0.9999581759858218,0.9987396148036254
-0.124526349,0.998367824773414,0.999980079305136,0.9999590256836268,0.9987183723564956
-0.114213672,0.9983925604229608,0.9999780966767372,0.9999611027227056,0.9986901435045318
-0.1039009949999999,0.9984151246223564,0.9999776246223566,0.9999618580096432,0.9986740936555892
