# DetID,Strip voltage, StripID, Shaping Offset, Coincidence Window, Disable Time, Flag-to-enable Delay, FL noise cut, Flag delay
5,l,43,2255,500,1400,100,200,200
5,l,44,2255,500,1400,100,200,200
5,l,45,2255,500,1400,100,200,200
5,l,46,2255,500,1400,100,200,200
5,l,47,2255,500,1400,100,200,200
5,l,48,2255,500,1400,100,200,200
5,l,49,2255,500,1400,100,200,200
5,l,50,2255,500,1400,100,200,200
5,l,51,2255,500,1400,100,200,200
5,l,52,2255,500,1400,100,200,200
5,l,53,2255,500,1400,100,200,200
5,l,54,2255,500,1400,100,200,200
5,l,55,2255,500,1400,100,200,200
5,l,56,2255,500,1400,100,200,200
5,l,57,2255,500,1400,100,200,200
5,l,58,2255,500,1400,100,200,200
5,l,59,2255,500,1400,100,200,200
5,l,60,2255,500,1400,100,200,200
5,l,61,2255,500,1400,100,200,200
5,l,62,2255,500,1400,100,200,200
5,l,63,2255,500,1400,100,200,200
5,l,64,2255,500,1400,100,200,200
5,h,65,2255,500,1400,100,200,200
5,h,0,2255,500,1400,100,200,200
5,h,1,2255,500,1400,100,200,200
5,h,2,2255,500,1400,100,200,200
5,h,3,2255,500,1400,100,200,200
5,h,4,2255,500,1400,100,200,200
5,h,5,2255,500,1400,100,200,200
5,h,6,2255,500,1400,100,200,200
5,h,7,2255,500,1400,100,200,200
5,h,8,2255,500,1400,100,200,200
5,h,9,2255,500,1400,100,200,200
5,h,10,2255,500,1400,100,200,200
5,h,11,2255,500,1400,100,200,200
5,h,12,2255,500,1400,100,200,200
5,h,13,2255,500,1400,100,200,200
5,h,14,2255,500,1400,100,200,200
5,h,15,2255,500,1400,100,200,200
5,h,16,2255,500,1400,100,200,200
5,h,17,2255,500,1400,100,200,200
5,h,18,2255,500,1400,100,200,200
5,h,19,2255,500,1400,100,200,200
5,h,20,2255,500,1400,100,200,200
5,h,21,2255,500,1400,100,200,200
5,h,22,2255,500,1400,100,200,200
5,h,23,2255,500,1400,100,200,200
5,h,24,2255,500,1400,100,200,200
5,h,25,2255,500,1400,100,200,200
5,h,26,2255,500,1400,100,200,200
5,h,27,2255,500,1400,100,200,200
5,h,28,2255,500,1400,100,200,200
5,h,29,2255,500,1400,100,200,200
5,h,30,2255,500,1400,100,200,200
5,h,31,2255,500,1400,100,200,200
5,h,32,2255,500,1400,100,200,200
5,h,33,2255,500,1400,100,200,200
5,h,34,2255,500,1400,100,200,200
5,h,35,2255,500,1400,100,200,200
5,h,36,2255,500,1400,100,200,200
5,h,37,2255,500,1400,100,200,200
5,h,38,2255,500,1400,100,200,200
5,h,39,2255,500,1400,100,200,200
5,h,40,2255,500,1400,100,200,200
5,h,41,2255,500,1400,100,200,200
5,h,42,2255,500,1400,100,200,200
5,h,43,2255,500,1400,100,200,200
5,h,44,2255,500,1400,100,200,200
5,h,45,2255,500,1400,100,200,200
5,h,46,2255,500,1400,100,200,200
5,h,47,2255,500,1400,100,200,200
5,h,48,2255,500,1400,100,200,200
5,h,49,2255,500,1400,100,200,200
5,h,50,2255,500,1400,100,200,200
5,h,51,2255,500,1400,100,200,200
5,h,52,2255,500,1400,100,200,200
5,h,53,2255,500,1400,100,200,200
5,h,54,2255,500,1400,100,200,200
5,h,55,2255,500,1400,100,200,200
5,h,56,2255,500,1400,100,200,200
5,h,57,2255,500,1400,100,200,200
5,h,58,2255,500,1400,100,200,200
5,h,59,2255,500,1400,100,200,200
5,h,60,2255,500,1400,100,200,200
5,h,61,2255,500,1400,100,200,200
5,h,62,2255,500,1400,100,200,200
5,h,63,2255,500,1400,100,200,200
6,l,0,2255,500,1400,100,200,200
6,l,1,2255,500,1400,100,200,200
6,l,2,2255,500,1400,100,200,200
6,l,3,2255,500,1400,100,200,200
6,l,4,2255,500,1400,100,200,200
6,l,5,2255,500,1400,100,200,200
6,l,6,2255,500,1400,100,200,200
6,l,7,2255,500,1400,100,200,200
6,l,8,2255,500,1400,100,200,200
6,l,9,2255,500,1400,100,200,200
6,l,10,2255,500,1400,100,200,200
6,l,11,2255,500,1400,100,200,200
6,l,12,2255,500,1400,100,200,200
6,l,13,2255,500,1400,100,200,200
6,l,14,2255,500,1400,100,200,200
6,l,15,2255,500,1400,100,200,200
6,l,16,2255,500,1400,100,200,200
6,l,17,2255,500,1400,100,200,200
6,l,18,2255,500,1400,100,200,200
6,l,19,2255,500,1400,100,200,200
6,l,20,2255,500,1400,100,200,200
6,l,21,2255,500,1400,100,200,200
6,l,22,2255,500,1400,100,200,200
6,l,23,2255,500,1400,100,200,200
6,l,24,2255,500,1400,100,200,200
6,l,25,2255,500,1400,100,200,200
6,l,26,2255,500,1400,100,200,200
6,l,27,2255,500,1400,100,200,200
6,l,28,2255,500,1400,100,200,200
6,l,29,2255,500,1400,100,200,200
6,l,30,2255,500,1400,100,200,200
6,l,31,2255,500,1400,100,200,200
6,l,32,2255,500,1400,100,200,200
6,l,33,2255,500,1400,100,200,200
6,l,34,2255,500,1400,100,200,200
6,l,35,2255,500,1400,100,200,200
6,l,36,2255,500,1400,100,200,200
6,l,37,2255,500,1400,100,200,200
6,l,38,2255,500,1400,100,200,200
6,l,39,2255,500,1400,100,200,200
6,l,40,2255,500,1400,100,200,200
6,l,41,2255,500,1400,100,200,200
6,l,42,2255,500,1400,100,200,200
6,l,43,2255,500,1400,100,200,200
6,l,44,2255,500,1400,100,200,200
6,l,45,2255,500,1400,100,200,200
6,l,46,2255,500,1400,100,200,200
6,l,47,2255,500,1400,100,200,200
6,l,48,2255,500,1400,100,200,200
6,l,49,2255,500,1400,100,200,200
6,l,50,2255,500,1400,100,200,200
6,l,51,2255,500,1400,100,200,200
6,l,52,2255,500,1400,100,200,200
6,l,53,2255,500,1400,100,200,200
6,l,54,2255,500,1400,100,200,200
6,l,55,2255,500,1400,100,200,200
6,l,56,2255,500,1400,100,200,200
6,l,57,2255,500,1400,100,200,200
6,l,58,2255,500,1400,100,200,200
6,l,59,2255,500,1400,100,200,200
6,l,60,2255,500,1400,100,200,200
6,l,61,2255,500,1400,100,200,200
6,l,62,2255,500,1400,100,200,200
6,l,63,2255,500,1400,100,200,200
6,l,64,2255,500,1400,100,200,200
6,h,65,2255,500,1400,100,200,200
6,h,0,2255,500,1400,100,200,200
6,h,1,2255,500,1400,100,200,200
6,h,2,2255,500,1400,100,200,200
6,h,3,2255,500,1400,100,200,200
6,h,4,2255,500,1400,100,200,200
6,h,5,2255,500,1400,100,200,200
6,h,6,2255,500,1400,100,200,200
6,h,7,2255,500,1400,100,200,200
6,h,8,2255,500,1400,100,200,200
6,h,9,2255,500,1400,100,200,200
6,h,10,2255,500,1400,100,200,200
6,h,11,2255,500,1400,100,200,200
6,h,12,2255,500,1400,100,200,200
6,h,13,2255,500,1400,100,200,200
6,h,14,2255,500,1400,100,200,200
6,h,15,2255,500,1400,100,200,200
6,h,16,2255,500,1400,100,200,200
6,h,17,2255,500,1400,100,200,200
6,h,18,2255,500,1400,100,200,200
6,h,19,2255,500,1400,100,200,200
6,h,20,2255,500,1400,100,200,200
6,h,21,2255,500,1400,100,200,200
6,h,22,2255,500,1400,100,200,200
6,h,23,2255,500,1400,100,200,200
6,h,24,2255,500,1400,100,200,200
6,h,25,2255,500,1400,100,200,200
6,h,26,2255,500,1400,100,200,200
6,h,27,2255,500,1400,100,200,200
6,h,28,2255,500,1400,100,200,200
6,h,29,2255,500,1400,100,200,200
6,h,30,2255,500,1400,100,200,200
6,h,31,2255,500,1400,100,200,200
6,h,32,2255,500,1400,100,200,200
6,h,33,2255,500,1400,100,200,200
6,h,34,2255,500,1400,100,200,200
6,h,35,2255,500,1400,100,200,200
6,h,36,2255,500,1400,100,200,200
6,h,37,2255,500,1400,100,200,200
6,h,38,2255,500,1400,100,200,200
6,h,39,2255,500,1400,100,200,200
6,h,40,2255,500,1400,100,200,200
6,h,41,2255,500,1400,100,200,200
6,h,42,2255,500,1400,100,200,200
6,h,43,2255,500,1400,100,200,200
6,h,44,2255,500,1400,100,200,200
6,h,45,2255,500,1400,100,200,200
6,h,46,2255,500,1400,100,200,200
6,h,47,2255,500,1400,100,200,200
6,h,48,2255,500,1400,100,200,200
6,h,49,2255,500,1400,100,200,200
6,h,50,2255,500,1400,100,200,200
6,h,51,2255,500,1400,100,200,200
6,h,52,2255,500,1400,100,200,200
6,h,53,2255,500,1400,100,200,200
6,h,54,2255,500,1400,100,200,200
6,h,55,2255,500,1400,100,200,200
6,h,56,2255,500,1400,100,200,200
6,h,57,2255,500,1400,100,200,200
6,h,58,2255,500,1400,100,200,200
6,h,59,2255,500,1400,100,200,200
6,h,60,2255,500,1400,100,200,200
6,h,61,2255,500,1400,100,200,200
6,h,62,2255,500,1400,100,200,200
6,h,63,2255,500,1400,100,200,200
7,l,0,2255,500,1400,100,200,200
7,l,1,2255,500,1400,100,200,200
7,l,2,2255,500,1400,100,200,200
7,l,3,2255,500,1400,100,200,200
7,l,4,2255,500,1400,100,200,200
7,l,5,2255,500,1400,100,200,200
7,l,6,2255,500,1400,100,200,200
7,l,7,2255,500,1400,100,200,200
7,l,8,2255,500,1400,100,200,200
7,l,9,2255,500,1400,100,200,200
7,l,10,2255,500,1400,100,200,200
7,l,11,2255,500,1400,100,200,200
7,l,12,2255,500,1400,100,200,200
7,l,13,2255,500,1400,100,200,200
7,l,14,2255,500,1400,100,200,200
7,l,15,2255,500,1400,100,200,200
7,l,16,2255,500,1400,100,200,200
7,l,17,2255,500,1400,100,200,200
7,l,18,2255,500,1400,100,200,200
7,l,19,2255,500,1400,100,200,200
7,l,20,2255,500,1400,100,200,200
7,l,21,2255,500,1400,100,200,200
7,l,22,2255,500,1400,100,200,200
7,l,23,2255,500,1400,100,200,200
7,l,24,2255,500,1400,100,200,200
7,l,25,2255,500,1400,100,200,200
7,l,26,2255,500,1400,100,200,200
7,l,27,2255,500,1400,100,200,200
7,l,28,2255,500,1400,100,200,200
7,l,29,2255,500,1400,100,200,200
7,l,30,2255,500,1400,100,200,200
7,l,31,2255,500,1400,100,200,200
7,l,32,2255,500,1400,100,200,200
7,l,33,2255,500,1400,100,200,200
7,l,34,2255,500,1400,100,200,200
7,l,35,2255,500,1400,100,200,200
7,l,36,2255,500,1400,100,200,200
7,l,37,2255,500,1400,100,200,200
7,l,38,2255,500,1400,100,200,200
7,l,39,2255,500,1400,100,200,200
7,l,40,2255,500,1400,100,200,200
7,l,41,2255,500,1400,100,200,200
7,l,42,2255,500,1400,100,200,200
7,l,43,2255,500,1400,100,200,200
7,l,44,2255,500,1400,100,200,200
7,l,45,2255,500,1400,100,200,200
7,l,46,2255,500,1400,100,200,200
7,l,47,2255,500,1400,100,200,200
7,l,48,2255,500,1400,100,200,200
7,l,49,2255,500,1400,100,200,200
7,l,50,2255,500,1400,100,200,200
7,l,51,2255,500,1400,100,200,200
7,l,52,2255,500,1400,100,200,200
7,l,53,2255,500,1400,100,200,200
7,l,54,2255,500,1400,100,200,200
7,l,55,2255,500,1400,100,200,200
7,l,56,2255,500,1400,100,200,200
7,l,57,2255,500,1400,100,200,200
7,l,58,2255,500,1400,100,200,200
7,l,59,2255,500,1400,100,200,200
7,l,60,2255,500,1400,100,200,200
7,l,61,2255,500,1400,100,200,200
7,l,62,2255,500,1400,100,200,200
7,l,63,2255,500,1400,100,200,200
7,l,64,2255,500,1400,100,200,200
7,h,65,2255,500,1400,100,200,200
7,h,0,2255,500,1400,100,200,200
7,h,1,2255,500,1400,100,200,200
7,h,2,2255,500,1400,100,200,200
7,h,3,2255,500,1400,100,200,200
7,h,4,2255,500,1400,100,200,200
7,h,5,2255,500,1400,100,200,200
7,h,6,2255,500,1400,100,200,200
7,h,7,2255,500,1400,100,200,200
7,h,8,2255,500,1400,100,200,200
7,h,9,2255,500,1400,100,200,200
7,h,10,2255,500,1400,100,200,200
7,h,11,2255,500,1400,100,200,200
7,h,12,2255,500,1400,100,200,200
7,h,13,2255,500,1400,100,200,200
7,h,14,2255,500,1400,100,200,200
7,h,15,2255,500,1400,100,200,200
7,h,16,2255,500,1400,100,200,200
7,h,17,2255,500,1400,100,200,200
7,h,18,2255,500,1400,100,200,200
7,h,19,2255,500,1400,100,200,200
7,h,20,2255,500,1400,100,200,200
7,h,21,2255,500,1400,100,200,200
7,h,22,2255,500,1400,100,200,200
7,h,23,2255,500,1400,100,200,200
7,h,24,2255,500,1400,100,200,200
7,h,25,2255,500,1400,100,200,200
7,h,26,2255,500,1400,100,200,200
7,h,27,2255,500,1400,100,200,200
7,h,28,2255,500,1400,100,200,200
7,h,29,2255,500,1400,100,200,200
7,h,30,2255,500,1400,100,200,200
7,h,31,2255,500,1400,100,200,200
7,h,32,2255,500,1400,100,200,200
7,h,33,2255,500,1400,100,200,200
7,h,34,2255,500,1400,100,200,200
7,h,35,2255,500,1400,100,200,200
7,h,36,2255,500,1400,100,200,200
7,h,37,2255,500,1400,100,200,200
7,h,38,2255,500,1400,100,200,200
7,h,39,2255,500,1400,100,200,200
7,h,40,2255,500,1400,100,200,200
7,h,41,2255,500,1400,100,200,200
7,h,42,2255,500,1400,100,200,200
7,h,43,2255,500,1400,100,200,200
7,h,44,2255,500,1400,100,200,200
7,h,45,2255,500,1400,100,200,200
7,h,46,2255,500,1400,100,200,200
7,h,47,2255,500,1400,100,200,200
7,h,48,2255,500,1400,100,200,200
7,h,49,2255,500,1400,100,200,200
7,h,50,2255,500,1400,100,200,200
7,h,51,2255,500,1400,100,200,200
7,h,52,2255,500,1400,100,200,200
7,h,53,2255,500,1400,100,200,200
7,h,54,2255,500,1400,100,200,200
7,h,55,2255,500,1400,100,200,200
7,h,56,2255,500,1400,100,200,200
7,h,57,2255,500,1400,100,200,200
7,h,58,2255,500,1400,100,200,200
7,h,59,2255,500,1400,100,200,200
7,h,60,2255,500,1400,100,200,200
7,h,61,2255,500,1400,100,200,200
7,h,62,2255,500,1400,100,200,200
7,h,63,2255,500,1400,100,200,200
8,l,0,2255,500,1400,100,200,200
8,l,1,2255,500,1400,100,200,200
8,l,2,2255,500,1400,100,200,200
8,l,3,2255,500,1400,100,200,200
8,l,4,2255,500,1400,100,200,200
8,l,5,2255,500,1400,100,200,200
8,l,6,2255,500,1400,100,200,200
8,l,7,2255,500,1400,100,200,200
8,l,8,2255,500,1400,100,200,200
8,l,9,2255,500,1400,100,200,200
8,l,10,2255,500,1400,100,200,200
8,l,11,2255,500,1400,100,200,200
8,l,12,2255,500,1400,100,200,200
8,l,13,2255,500,1400,100,200,200
8,l,14,2255,500,1400,100,200,200
8,l,15,2255,500,1400,100,200,200
8,l,16,2255,500,1400,100,200,200
8,l,17,2255,500,1400,100,200,200
8,l,18,2255,500,1400,100,200,200
8,l,19,2255,500,1400,100,200,200
8,l,20,2255,500,1400,100,200,200
8,l,21,2255,500,1400,100,200,200
8,l,22,2255,500,1400,100,200,200
8,l,23,2255,500,1400,100,200,200
8,l,24,2255,500,1400,100,200,200
8,l,25,2255,500,1400,100,200,200
8,l,26,2255,500,1400,100,200,200
8,l,27,2255,500,1400,100,200,200
8,l,28,2255,500,1400,100,200,200
8,l,29,2255,500,1400,100,200,200
8,l,30,2255,500,1400,100,200,200
8,l,31,2255,500,1400,100,200,200
8,l,32,2255,500,1400,100,200,200
8,l,33,2255,500,1400,100,200,200
8,l,34,2255,500,1400,100,200,200
8,l,35,2255,500,1400,100,200,200
8,l,36,2255,500,1400,100,200,200
8,l,37,2255,500,1400,100,200,200
8,l,38,2255,500,1400,100,200,200
8,l,39,2255,500,1400,100,200,200
8,l,40,2255,500,1400,100,200,200
8,l,41,2255,500,1400,100,200,200
8,l,42,2255,500,1400,100,200,200
8,l,43,2255,500,1400,100,200,200
8,l,44,2255,500,1400,100,200,200
8,l,45,2255,500,1400,100,200,200
8,l,46,2255,500,1400,100,200,200
8,l,47,2255,500,1400,100,200,200
8,l,48,2255,500,1400,100,200,200
8,l,49,2255,500,1400,100,200,200
8,l,50,2255,500,1400,100,200,200
8,l,51,2255,500,1400,100,200,200
8,l,52,2255,500,1400,100,200,200
8,l,53,2255,500,1400,100,200,200
8,l,54,2255,500,1400,100,200,200
8,l,55,2255,500,1400,100,200,200
8,l,56,2255,500,1400,100,200,200
8,l,57,2255,500,1400,100,200,200
8,l,58,2255,500,1400,100,200,200
8,l,59,2255,500,1400,100,200,200
8,l,60,2255,500,1400,100,200,200
8,l,61,2255,500,1400,100,200,200
8,l,62,2255,500,1400,100,200,200
8,l,63,2255,500,1400,100,200,200
8,l,64,2255,500,1400,100,200,200
8,h,65,2255,500,1400,100,200,200
8,h,0,2255,500,1400,100,200,200
8,h,1,2255,500,1400,100,200,200
8,h,2,2255,500,1400,100,200,200
8,h,3,2255,500,1400,100,200,200
8,h,4,2255,500,1400,100,200,200
8,h,5,2255,500,1400,100,200,200
8,h,6,2255,500,1400,100,200,200
8,h,7,2255,500,1400,100,200,200
8,h,8,2255,500,1400,100,200,200
8,h,9,2255,500,1400,100,200,200
8,h,10,2255,500,1400,100,200,200
8,h,11,2255,500,1400,100,200,200
8,h,12,2255,500,1400,100,200,200
8,h,13,2255,500,1400,100,200,200
8,h,14,2255,500,1400,100,200,200
8,h,15,2255,500,1400,100,200,200
8,h,16,2255,500,1400,100,200,200
8,h,17,2255,500,1400,100,200,200
8,h,18,2255,500,1400,100,200,200
8,h,19,2255,500,1400,100,200,200
8,h,20,2255,500,1400,100,200,200
8,h,21,2255,500,1400,100,200,200
8,h,22,2255,500,1400,100,200,200
8,h,23,2255,500,1400,100,200,200
8,h,24,2255,500,1400,100,200,200
8,h,25,2255,500,1400,100,200,200
8,h,26,2255,500,1400,100,200,200
8,h,27,2255,500,1400,100,200,200
8,h,28,2255,500,1400,100,200,200
8,h,29,2255,500,1400,100,200,200
8,h,30,2255,500,1400,100,200,200
8,h,31,2255,500,1400,100,200,200
8,h,32,2255,500,1400,100,200,200
8,h,33,2255,500,1400,100,200,200
8,h,34,2255,500,1400,100,200,200
8,h,35,2255,500,1400,100,200,200
8,h,36,2255,500,1400,100,200,200
8,h,37,2255,500,1400,100,200,200
8,h,38,2255,500,1400,100,200,200
8,h,39,2255,500,1400,100,200,200
8,h,40,2255,500,1400,100,200,200
8,h,41,2255,500,1400,100,200,200
8,h,42,2255,500,1400,100,200,200
8,h,43,2255,500,1400,100,200,200
8,h,44,2255,500,1400,100,200,200
8,h,45,2255,500,1400,100,200,200
8,h,46,2255,500,1400,100,200,200
8,h,47,2255,500,1400,100,200,200
8,h,48,2255,500,1400,100,200,200
8,h,49,2255,500,1400,100,200,200
8,h,50,2255,500,1400,100,200,200
8,h,51,2255,500,1400,100,200,200
8,h,52,2255,500,1400,100,200,200
8,h,53,2255,500,1400,100,200,200
8,h,54,2255,500,1400,100,200,200
8,h,55,2255,500,1400,100,200,200
8,h,56,2255,500,1400,100,200,200
8,h,57,2255,500,1400,100,200,200
8,h,58,2255,500,1400,100,200,200
8,h,59,2255,500,1400,100,200,200
8,h,60,2255,500,1400,100,200,200
8,h,61,2255,500,1400,100,200,200
8,h,62,2255,500,1400,100,200,200
8,h,63,2255,500,1400,100,200,200
9,l,0,2255,500,1400,100,200,200
9,l,1,2255,500,1400,100,200,200
9,l,2,2255,500,1400,100,200,200
9,l,3,2255,500,1400,100,200,200
9,l,4,2255,500,1400,100,200,200
9,l,5,2255,500,1400,100,200,200
9,l,6,2255,500,1400,100,200,200
9,l,7,2255,500,1400,100,200,200
9,l,8,2255,500,1400,100,200,200
9,l,9,2255,500,1400,100,200,200
9,l,10,2255,500,1400,100,200,200
9,l,11,2255,500,1400,100,200,200
9,l,12,2255,500,1400,100,200,200
9,l,13,2255,500,1400,100,200,200
9,l,14,2255,500,1400,100,200,200
9,l,15,2255,500,1400,100,200,200
9,l,16,2255,500,1400,100,200,200
9,l,17,2255,500,1400,100,200,200
9,l,18,2255,500,1400,100,200,200
9,l,19,2255,500,1400,100,200,200
9,l,20,2255,500,1400,100,200,200
9,l,21,2255,500,1400,100,200,200
9,l,22,2255,500,1400,100,200,200
9,l,23,2255,500,1400,100,200,200
9,l,24,2255,500,1400,100,200,200
9,l,25,2255,500,1400,100,200,200
9,l,26,2255,500,1400,100,200,200
9,l,27,2255,500,1400,100,200,200
9,l,28,2255,500,1400,100,200,200
9,l,29,2255,500,1400,100,200,200
9,l,30,2255,500,1400,100,200,200
9,l,31,2255,500,1400,100,200,200
9,l,32,2255,500,1400,100,200,200
9,l,33,2255,500,1400,100,200,200
9,l,34,2255,500,1400,100,200,200
9,l,35,2255,500,1400,100,200,200
9,l,36,2255,500,1400,100,200,200
9,l,37,2255,500,1400,100,200,200
9,l,38,2255,500,1400,100,200,200
9,l,39,2255,500,1400,100,200,200
9,l,40,2255,500,1400,100,200,200
9,l,41,2255,500,1400,100,200,200
9,l,42,2255,500,1400,100,200,200
9,l,43,2255,500,1400,100,200,200
9,l,44,2255,500,1400,100,200,200
9,l,45,2255,500,1400,100,200,200
9,l,46,2255,500,1400,100,200,200
9,l,47,2255,500,1400,100,200,200
9,l,48,2255,500,1400,100,200,200
9,l,49,2255,500,1400,100,200,200
9,l,50,2255,500,1400,100,200,200
9,l,51,2255,500,1400,100,200,200
9,l,52,2255,500,1400,100,200,200
9,l,53,2255,500,1400,100,200,200
9,l,54,2255,500,1400,100,200,200
9,l,55,2255,500,1400,100,200,200
9,l,56,2255,500,1400,100,200,200
9,l,57,2255,500,1400,100,200,200
9,l,58,2255,500,1400,100,200,200
9,l,59,2255,500,1400,100,200,200
9,l,60,2255,500,1400,100,200,200
9,l,61,2255,500,1400,100,200,200
9,l,62,2255,500,1400,100,200,200
9,l,63,2255,500,1400,100,200,200
9,l,64,2255,500,1400,100,200,200
9,h,65,2255,500,1400,100,200,200
9,h,0,2255,500,1400,100,200,200
9,h,1,2255,500,1400,100,200,200
9,h,2,2255,500,1400,100,200,200
9,h,3,2255,500,1400,100,200,200
9,h,4,2255,500,1400,100,200,200
9,h,5,2255,500,1400,100,200,200
9,h,6,2255,500,1400,100,200,200
9,h,7,2255,500,1400,100,200,200
9,h,8,2255,500,1400,100,200,200
9,h,9,2255,500,1400,100,200,200
9,h,10,2255,500,1400,100,200,200
9,h,11,2255,500,1400,100,200,200
9,h,12,2255,500,1400,100,200,200
9,h,13,2255,500,1400,100,200,200
9,h,14,2255,500,1400,100,200,200
9,h,15,2255,500,1400,100,200,200
9,h,16,2255,500,1400,100,200,200
9,h,17,2255,500,1400,100,200,200
9,h,18,2255,500,1400,100,200,200
9,h,19,2255,500,1400,100,200,200
9,h,20,2255,500,1400,100,200,200
9,h,21,2255,500,1400,100,200,200
9,h,22,2255,500,1400,100,200,200
9,h,23,2255,500,1400,100,200,200
9,h,24,2255,500,1400,100,200,200
9,h,25,2255,500,1400,100,200,200
9,h,26,2255,500,1400,100,200,200
9,h,27,2255,500,1400,100,200,200
9,h,28,2255,500,1400,100,200,200
9,h,29,2255,500,1400,100,200,200
9,h,30,2255,500,1400,100,200,200
9,h,31,2255,500,1400,100,200,200
9,h,32,2255,500,1400,100,200,200
9,h,33,2255,500,1400,100,200,200
9,h,34,2255,500,1400,100,200,200
9,h,35,2255,500,1400,100,200,200
9,h,36,2255,500,1400,100,200,200
9,h,37,2255,500,1400,100,200,200
9,h,38,2255,500,1400,100,200,200
9,h,39,2255,500,1400,100,200,200
9,h,40,2255,500,1400,100,200,200
9,h,41,2255,500,1400,100,200,200
9,h,42,2255,500,1400,100,200,200
9,h,43,2255,500,1400,100,200,200
9,h,44,2255,500,1400,100,200,200
9,h,45,2255,500,1400,100,200,200
9,h,46,2255,500,1400,100,200,200
9,h,47,2255,500,1400,100,200,200
9,h,48,2255,500,1400,100,200,200
9,h,49,2255,500,1400,100,200,200
9,h,50,2255,500,1400,100,200,200
9,h,51,2255,500,1400,100,200,200
9,h,52,2255,500,1400,100,200,200
9,h,53,2255,500,1400,100,200,200
9,h,54,2255,500,1400,100,200,200
9,h,55,2255,500,1400,100,200,200
9,h,56,2255,500,1400,100,200,200
9,h,57,2255,500,1400,100,200,200
9,h,58,2255,500,1400,100,200,200
9,h,59,2255,500,1400,100,200,200
9,h,60,2255,500,1400,100,200,200
9,h,61,2255,500,1400,100,200,200
9,h,62,2255,500,1400,100,200,200
9,h,63,2255,500,1400,100,200,200
10,l,0,2255,500,1400,100,200,200
10,l,1,2255,500,1400,100,200,200
10,l,2,2255,500,1400,100,200,200
10,l,3,2255,500,1400,100,200,200
10,l,4,2255,500,1400,100,200,200
10,l,5,2255,500,1400,100,200,200
10,l,6,2255,500,1400,100,200,200
10,l,7,2255,500,1400,100,200,200
10,l,8,2255,500,1400,100,200,200
10,l,9,2255,500,1400,100,200,200
10,l,10,2255,500,1400,100,200,200
10,l,11,2255,500,1400,100,200,200
10,l,12,2255,500,1400,100,200,200
10,l,13,2255,500,1400,100,200,200
10,l,14,2255,500,1400,100,200,200
10,l,15,2255,500,1400,100,200,200
10,l,16,2255,500,1400,100,200,200
10,l,17,2255,500,1400,100,200,200
10,l,18,2255,500,1400,100,200,200
10,l,19,2255,500,1400,100,200,200
10,l,20,2255,500,1400,100,200,200
10,l,21,2255,500,1400,100,200,200
10,l,22,2255,500,1400,100,200,200
10,l,23,2255,500,1400,100,200,200
10,l,24,2255,500,1400,100,200,200
10,l,25,2255,500,1400,100,200,200
10,l,26,2255,500,1400,100,200,200
10,l,27,2255,500,1400,100,200,200
10,l,28,2255,500,1400,100,200,200
10,l,29,2255,500,1400,100,200,200
10,l,30,2255,500,1400,100,200,200
10,l,31,2255,500,1400,100,200,200
10,l,32,2255,500,1400,100,200,200
10,l,33,2255,500,1400,100,200,200
10,l,34,2255,500,1400,100,200,200
10,l,35,2255,500,1400,100,200,200
10,l,36,2255,500,1400,100,200,200
10,l,37,2255,500,1400,100,200,200
10,l,38,2255,500,1400,100,200,200
10,l,39,2255,500,1400,100,200,200
10,l,40,2255,500,1400,100,200,200
10,l,41,2255,500,1400,100,200,200
10,l,42,2255,500,1400,100,200,200
10,l,43,2255,500,1400,100,200,200
10,l,44,2255,500,1400,100,200,200
10,l,45,2255,500,1400,100,200,200
10,l,46,2255,500,1400,100,200,200
10,l,47,2255,500,1400,100,200,200
10,l,48,2255,500,1400,100,200,200
10,l,49,2255,500,1400,100,200,200
10,l,50,2255,500,1400,100,200,200
10,l,51,2255,500,1400,100,200,200
10,l,52,2255,500,1400,100,200,200
10,l,53,2255,500,1400,100,200,200
10,l,54,2255,500,1400,100,200,200
10,l,55,2255,500,1400,100,200,200
10,l,56,2255,500,1400,100,200,200
10,l,57,2255,500,1400,100,200,200
10,l,58,2255,500,1400,100,200,200
10,l,59,2255,500,1400,100,200,200
10,l,60,2255,500,1400,100,200,200
10,l,61,2255,500,1400,100,200,200
10,l,62,2255,500,1400,100,200,200
10,l,63,2255,500,1400,100,200,200
10,l,64,2255,500,1400,100,200,200
10,h,65,2255,500,1400,100,200,200
10,h,0,2255,500,1400,100,200,200
10,h,1,2255,500,1400,100,200,200
10,h,2,2255,500,1400,100,200,200
10,h,3,2255,500,1400,100,200,200
10,h,4,2255,500,1400,100,200,200
10,h,5,2255,500,1400,100,200,200
10,h,6,2255,500,1400,100,200,200
10,h,7,2255,500,1400,100,200,200
10,h,8,2255,500,1400,100,200,200
10,h,9,2255,500,1400,100,200,200
10,h,10,2255,500,1400,100,200,200
10,h,11,2255,500,1400,100,200,200
10,h,12,2255,500,1400,100,200,200
10,h,13,2255,500,1400,100,200,200
10,h,14,2255,500,1400,100,200,200
10,h,15,2255,500,1400,100,200,200
10,h,16,2255,500,1400,100,200,200
10,h,17,2255,500,1400,100,200,200
10,h,18,2255,500,1400,100,200,200
10,h,19,2255,500,1400,100,200,200
10,h,20,2255,500,1400,100,200,200
10,h,21,2255,500,1400,100,200,200
10,h,22,2255,500,1400,100,200,200
