STRIP_ID,Detector,detector_side,Strip,threshold_ADC,threshold_keV
1721,13,h,25,1651,6.37971
1722,13,h,26,1603,5.79068
1723,13,h,27,1671,6.32468
1724,13,h,28,1617,7.75607
1725,13,h,29,1639,7.13314
1726,13,h,30,1647,8.21833
1664,13,h,32,1679,2.85925
1665,13,h,33,1623,10.7785
1666,13,h,34,1641,11.1646
1667,13,h,35,1729,10.7125
1668,13,h,36,1697,7.00134
1669,13,h,37,1567,8.15796
1670,13,h,38,1609,8.97922
1671,13,h,39,1627,9.79534
1672,13,h,40,1671,5.06998
1673,13,h,41,1701,7.18621
1674,13,h,42,1703,8.3302
1675,13,h,43,1611,9.3283
1676,13,h,44,1641,9.02854
1677,13,h,45,1643,9.32812
1678,13,h,46,1683,8.55746
1679,13,h,47,1639,7.90854
1680,13,h,48,1679,6.65218
1681,13,h,49,1681,5.39389
1682,13,h,50,1681,9.20631
1683,13,h,51,1655,8.20604
1684,13,h,52,1587,7.47583
1685,13,h,53,1663,9.39455
1686,13,h,54,1641,4.18009
1687,13,h,55,1677,8.44544
1688,13,h,56,1653,6.71228
1689,13,h,57,1689,9.46264
1690,13,h,58,1623,7.40214
1691,13,h,59,1681,6.36742
1692,13,h,60,1691,7.97138
1693,13,h,61,1655,9.63364
1694,13,h,62,1669,6.58864
1695,13,h,63,1703,7.79413
2074,13,h,64,1661,12.7161
1760,13,l,0,1629,11.2317
1761,13,l,1,1623,7.24243
1762,13,l,2,1641,9.01802
1763,13,l,3,1575,7.00975
1764,13,l,4,1595,6.24097
1765,13,l,5,1633,6.60161
1766,13,l,6,1587,7.31967
1767,13,l,7,1589,7.2457
1768,13,l,8,1661,7.32166
1769,13,l,9,1635,9.64495
1770,13,l,10,1629,8.22099
1771,13,l,11,1707,6.76464
1772,13,l,12,1709,10.2546
1773,13,l,13,1599,7.38728
1774,13,l,14,1645,8.60593
1775,13,l,15,1663,7.05584
1776,13,l,16,1569,7.24507
1777,13,l,17,1573,5.56278
1778,13,l,18,1585,7.92491
1779,13,l,19,1623,7.66158
1780,13,l,20,1675,9.34357
1781,13,l,21,1583,5.38205
1782,13,l,22,1615,8.46032
1783,13,l,23,1705,6.86677
1784,13,l,24,1673,7.37888
1785,13,l,25,1651,7.39553
1786,13,l,26,1675,9.68274
1787,13,l,27,1623,7.3374
1788,13,l,28,1631,7.37278
1789,13,l,29,1653,9.10614
1790,13,l,30,1637,14.2764
1791,13,l,31,1655,19.6078
1728,13,l,32,1637,8.49348
1729,13,l,33,1573,7.50915
1730,13,l,34,1585,7.30918
1731,13,l,35,1541,6.79924
1732,13,l,36,1601,8.34584
1733,13,l,37,1585,7.77931
1734,13,l,38,1537,7.42928
1735,13,l,39,1607,6.72036
1737,13,l,41,1495,8.48061
1738,13,l,42,1605,6.39538
1739,13,l,43,1519,8.43133
1741,13,l,45,1545,8.11673
1742,13,l,46,1493,7.16514
1743,13,l,47,1529,8.39486
1744,13,l,48,1519,6.5181
1745,13,l,49,1513,6.83837
1747,13,l,51,1633,7.52107
1748,13,l,52,1601,8.01075
1749,13,l,53,1597,6.50506
1750,13,l,54,1535,8.25677
1751,13,l,55,1505,7.11708
1752,13,l,56,1553,7.58839
1753,13,l,57,1541,6.34137
1754,13,l,58,1559,7.94061
1755,13,l,59,1555,7.36116
1756,13,l,60,1573,6.81862
1757,13,l,61,1653,8.66136
1758,13,l,62,1613,7.58388
1759,13,l,63,1543,10.8834
2075,13,l,64,1627,15.1625
1824,14,h,0,1657,7.5763
1825,14,h,1,1601,6.56498
1826,14,h,2,1601,5.57242
1827,14,h,3,1647,6.49185
1828,14,h,4,1671,9.905
1829,14,h,5,1617,7.99044
1830,14,h,6,1639,7.61632
1831,14,h,7,1701,6.44541
1832,14,h,8,1589,6.88342
1833,14,h,9,1599,8.34153
1834,14,h,10,1643,5.38155
1835,14,h,11,1635,7.63978
1836,14,h,12,1637,8.38388
1837,14,h,13,1611,8.73764
1838,14,h,14,1659,5.11729
1839,14,h,15,1645,3.03756
1840,14,h,16,1653,7.20947
1841,14,h,17,1587,6.53535
1842,14,h,18,1627,6.08221
1843,14,h,19,1595,7.08045
1844,14,h,20,1643,4.4053
1845,14,h,21,1607,7.53026
1846,14,h,22,1653,7.48087
1847,14,h,23,1645,8.18735
1848,14,h,24,1627,7.872
1849,14,h,25,1651,6.50261
1850,14,h,26,1601,5.52592
1851,14,h,27,1671,6.42561
1852,14,h,28,1615,7.40512
1853,14,h,29,1637,6.78564
1854,14,h,30,1645,7.82353
1792,14,h,32,1679,11.8319
1793,14,h,33,1623,10.7602
1794,14,h,34,1641,10.8648
1795,14,h,35,1727,10.3535
1796,14,h,36,1695,6.79631
1797,14,h,37,1567,8.05562
1798,14,h,38,1609,8.67847
1799,14,h,39,1627,9.91198
1800,14,h,40,1671,5.09726
1801,14,h,41,1701,7.04078
1802,14,h,42,1703,8.43073
1803,14,h,43,1611,9.22809
1804,14,h,44,1639,8.69405
1805,14,h,45,1643,9.24437
1806,14,h,46,1681,7.93714
1807,14,h,47,1639,7.79276
1808,14,h,48,1679,6.56154
1809,14,h,49,1681,5.41121
1810,14,h,50,1681,9.15326
1811,14,h,51,1655,8.09274
1812,14,h,52,1589,7.83999
1813,14,h,53,1663,9.57125
1814,14,h,54,1641,4.23046
1815,14,h,55,1677,8.45117
1816,14,h,56,1653,6.78175
1817,14,h,57,1689,9.58555
1818,14,h,58,1623,7.23576
1819,14,h,59,1681,6.6282
1820,14,h,60,1691,8.00393
1821,14,h,61,1655,9.80905
1822,14,h,62,1669,6.57877
1823,14,h,63,1703,7.97004
2076,14,h,64,1659,12.7027
1888,14,l,0,1683,11.5975
1889,14,l,1,1633,11.5298
1890,14,l,2,1641,10.4178
1891,14,l,3,1639,8.38499
1892,14,l,4,1687,9.45054
1893,14,l,5,1595,10.9176
1894,14,l,6,1575,10.5306
1895,14,l,7,1567,11.1904
1896,14,l,8,1549,10.0189
1897,14,l,9,1657,10.1535
1898,14,l,10,1661,9.92948
1899,14,l,11,1623,11.4776
1900,14,l,12,1667,10.3034
1901,14,l,13,1637,11.081
1902,14,l,14,1653,10.4428
1903,14,l,15,1575,10.2559
1904,14,l,16,1607,10.3982
1905,14,l,17,1543,10.1164
1906,14,l,18,1611,11.8545
1907,14,l,19,1539,11.034
1908,14,l,20,1617,10.5382
1909,14,l,21,1541,10.9761
1910,14,l,22,1607,10.6077
1911,14,l,23,1601,10.249
1912,14,l,24,1613,10.0565
1913,14,l,25,1581,9.78277
1914,14,l,26,1639,10.7514
1915,14,l,27,1583,10.5824
1916,14,l,28,1619,11.0665
1917,14,l,29,1585,11.509
1918,14,l,30,1557,11.8359
1919,14,l,31,1587,11.1217
1856,14,l,32,1621,9.6896
1857,14,l,33,1611,7.85656
1858,14,l,34,1617,6.68828
1859,14,l,35,1661,7.9841
1860,14,l,36,1669,6.79013
1861,14,l,37,1641,8.67241
1862,14,l,38,1653,7.54537
1863,14,l,39,1597,7.83822
1864,14,l,40,1613,7.68218
1865,14,l,41,1603,7.00648
1866,14,l,42,1647,8.48416
1867,14,l,43,1615,7.60403
1868,14,l,44,1583,7.10927
1869,14,l,45,1623,8.28962
1870,14,l,46,1617,8.51494
1871,14,l,47,1639,8.77875
1872,14,l,48,1657,8.44344
1873,14,l,49,1619,7.81635
1874,14,l,50,1615,5.58378
1875,14,l,51,1679,6.17609
1876,14,l,52,1647,9.59528
1877,14,l,53,1643,9.94875
1878,14,l,54,1603,8.72487
1879,14,l,55,1609,6.77971
1880,14,l,56,1673,7.7978
1881,14,l,57,1671,7.77564
1882,14,l,58,1693,8.86498
1883,14,l,59,1553,7.54352
1884,14,l,60,1655,8.54922
1885,14,l,61,1627,9.20221
1886,14,l,62,1645,7.27583
1887,14,l,63,1649,8.5362
2077,14,l,64,1665,16.9452
1952,15,h,0,1661,8.95228
1953,15,h,1,1601,7.21482
1954,15,h,2,1603,7.77631
1955,15,h,3,1637,5.91726
1956,15,h,4,1663,7.83392
1957,15,h,5,1609,6.73688
1958,15,h,6,1641,7.88369
1959,15,h,7,1703,7.67335
1960,15,h,8,1591,7.43293
1961,15,h,9,1591,7.23618
1962,15,h,10,1645,7.04032
1963,15,h,11,1627,6.85719
1964,15,h,12,1629,7.10423
1965,15,h,13,1613,8.12328
1966,15,h,14,1651,5.81764
1967,15,h,15,1645,5.85578
1968,15,h,16,1655,7.52862
1969,15,h,17,1587,7.73393
1970,15,h,18,1627,7.26971
1971,15,h,19,1595,7.56101
1972,15,h,20,1643,6.11246
1973,15,h,21,1609,8.06591
1974,15,h,22,1655,8.12692
1975,15,h,23,1645,7.87302
1976,15,h,24,1617,6.90041
1977,15,h,25,1651,7.17862
1978,15,h,26,1593,6.02983
1979,15,h,27,1661,5.98532
1980,15,h,28,1617,8.18988
1981,15,h,29,1639,7.9987
1982,15,h,30,1647,8.73992
1920,15,h,32,1675,10.2449
1921,15,h,33,1621,10.0422
1922,15,h,34,1637,10.0612
1923,15,h,35,1725,10.1421
1924,15,h,36,1691,7.69376
1925,15,h,37,1563,8.75752
1926,15,h,38,1605,8.81089
1927,15,h,39,1623,8.57087
1928,15,h,40,1667,7.53313
1929,15,h,41,1697,7.78226
1930,15,h,42,1699,8.44508
1931,15,h,43,1607,9.71499
1932,15,h,44,1637,8.95708
1934,15,h,46,1685,9.04
1935,15,h,47,1635,8.30115
1936,15,h,48,1675,7.7606
1937,15,h,49,1675,6.8157
1938,15,h,50,1677,8.89356
1939,15,h,51,1651,8.33481
1940,15,h,52,1585,7.86639
1941,15,h,53,1661,9.06203
1942,15,h,54,1637,6.60347
1943,15,h,55,1673,8.20608
1944,15,h,56,1651,7.78486
1945,15,h,57,1685,9.11647
1946,15,h,58,1619,8.11232
1947,15,h,59,1677,7.53025
1948,15,h,60,1687,8.43572
1949,15,h,61,1651,8.66636
1950,15,h,62,1665,7.58249
1951,15,h,63,1701,9.21804
2078,15,h,64,1653,10.911
2016,15,l,0,1679,11.463
2017,15,l,1,1633,11.7718
2018,15,l,2,1639,10.6354
2019,15,l,3,1637,10.1688
2020,15,l,4,1687,11.5215
2021,15,l,5,1593,10.7262
2022,15,l,6,1571,9.87576
2023,15,l,7,1565,11.1353
2024,15,l,8,1547,9.86416
2025,15,l,9,1655,10.6691
2026,15,l,10,1659,10.2426
2027,15,l,11,1623,11.8565
2028,15,l,12,1665,10.2702
2029,15,l,13,1637,11.5852
2030,15,l,14,1653,10.5638
2031,15,l,15,1577,10.471
2032,15,l,16,1605,10.2207
2033,15,l,17,1541,10.4476
2034,15,l,18,1609,10.6194
2035,15,l,19,1539,11.4566
2036,15,l,20,1615,10.5368
2037,15,l,21,1541,11.3785
2038,15,l,22,1607,10.6439
2039,15,l,23,1599,10.96
2040,15,l,24,1615,11.0762
2041,15,l,25,1579,10.4864
2042,15,l,26,1641,11.0326
2043,15,l,27,1583,10.8745
2044,15,l,28,1619,10.8197
2045,15,l,29,1583,11.0788
2046,15,l,30,1557,11.7675
2047,15,l,31,1585,10.7427
1984,15,l,32,1619,10.0764
1985,15,l,33,1609,8.2189
1986,15,l,34,1617,7.71565
1987,15,l,35,1661,9.69685
1988,15,l,36,1669,8.67271
1989,15,l,37,1641,9.39304
1990,15,l,38,1655,8.873
1991,15,l,39,1597,9.69112
1992,15,l,40,1613,8.70344
1993,15,l,41,1603,8.62466
1994,15,l,42,1645,8.33574
1995,15,l,43,1621,8.77574
1997,15,l,45,1629,10.2704
1998,15,l,46,1615,8.88837
1999,15,l,47,1637,8.66818
2000,15,l,48,1657,9.02576
2001,15,l,49,1619,9.29341
2002,15,l,50,1615,7.82587
2003,15,l,51,1751,18.3408
2004,15,l,52,1717,21.1662
2005,15,l,53,1703,20.2164
2006,15,l,54,1603,8.96602
2007,15,l,55,1609,7.63963
2008,15,l,56,1673,8.34105
2009,15,l,57,1673,8.83023
2010,15,l,58,1693,9.93889
2011,15,l,59,1555,8.34453
2012,15,l,60,1653,8.87016
2013,15,l,61,1625,8.46087
2014,15,l,62,1645,8.03606
2015,15,l,63,1647,8.95397
2079,15,l,64,1651,14.7399
